,avg_word_length,TTR,average_sentence_length,FK_Score,complexity
2644,5.059016393442623,0.6950819672131148,17.941176470588236,59.33,easy
2645,4.629770992366412,0.6755725190839694,17.466666666666665,71.85,easy
2646,5.132183908045977,0.7701149425287356,15.818181818181818,60.65,easy
2647,5.24367816091954,0.6183908045977011,18.91304347826087,50.57,easy
2648,4.612998522895126,0.5982274741506647,15.386363636363637,81.02,easy
2649,4.638668779714738,0.5641838351822503,19.71875,75.54,easy
2650,5.201277955271565,0.6389776357827476,10.096774193548388,75.2,easy
2651,4.475694444444445,0.5607638888888888,22.153846153846153,72.8,easy
2652,4.895408163265306,0.6198979591836735,20.63157894736842,56.59,easy
2653,4.748603351955308,0.6871508379888268,17.9,66.07,easy
2654,5.449735449735449,0.6931216931216931,8.217391304347826,69.38,easy
2655,4.747727272727273,0.5886363636363636,20.0,66.17,easy
2656,4.532818532818533,0.6177606177606177,17.266666666666666,76.76,easy
2657,4.990196078431373,0.696078431372549,14.571428571428571,59.43,easy
2658,4.632352941176471,0.7205882352941176,15.11111111111111,77.27,easy
2659,4.732732732732733,0.6336336336336337,17.526315789473685,68.6,easy
2660,4.49,0.81,14.285714285714286,85.42,easy
2661,4.665083135391924,0.5558194774346793,19.136363636363637,67.08,easy
2662,5.47926267281106,0.7465437788018433,18.083333333333332,49.75,easy
2663,4.634831460674158,0.6797752808988764,14.833333333333334,70.43,easy
2664,5.265734265734266,0.6293706293706294,22.0,45.29,easy
2665,4.782051282051282,0.7948717948717948,9.75,75.4,easy
2666,4.689161554192229,0.556237218813906,15.28125,71.34,easy
2667,5.154518950437318,0.5947521865889213,21.4375,55.17,easy
2668,4.69811320754717,0.8490566037735849,10.6,70.84,easy
2669,4.72234762979684,0.5711060948081265,20.136363636363637,74.53,easy
2670,4.712550607287449,0.5344129554655871,22.454545454545453,65.05,easy
2671,4.915611814345992,0.6919831223628692,14.8125,62.98,easy
2672,4.6923076923076925,0.6842105263157895,19.0,65.66,easy
2673,4.720164609053498,0.5596707818930041,16.2,71.24,easy
2674,4.878504672897196,0.5570093457943925,23.26086956521739,54.15,easy
2675,4.960960960960961,0.6006006006006006,19.58823529411765,57.5,easy
2676,5.108303249097473,0.628158844765343,21.307692307692307,54.86,easy
2677,5.235897435897436,0.6282051282051282,16.956521739130434,53.71,easy
2678,5.021881838074398,0.5711159737417943,19.869565217391305,49.45,easy
2679,4.862595419847328,0.7404580152671756,14.555555555555555,61.26,easy
2680,4.705128205128205,0.782051282051282,13.0,60.35,easy
2681,4.9941176470588236,0.6588235294117647,18.88888888888889,58.42,easy
2682,5.357142857142857,0.875,9.333333333333334,57.47,easy
2683,4.961538461538462,0.7884615384615384,8.666666666666666,66.94,easy
2684,4.480836236933798,0.6968641114982579,15.105263157894736,80.92,easy
2685,4.569105691056911,0.7235772357723578,13.666666666666666,70.73,easy
2686,4.586021505376344,0.5501792114695341,21.46153846153846,64.95,easy
2687,4.489473684210527,0.6631578947368421,21.11111111111111,69.55,easy
2688,5.186234817813765,0.398110661268556,9.379746835443038,75.5,easy
2689,5.109756097560975,0.8292682926829268,13.666666666666666,59.33,easy
2690,4.711290322580645,0.5564516129032258,19.375,67.49,easy
2691,4.778846153846154,0.6105769230769231,18.90909090909091,67.28,easy
2692,5.052132701421801,0.7014218009478673,17.583333333333332,58.62,easy
2693,4.733660130718954,0.4665032679738562,21.857142857142858,64.14,easy
2694,5.666666666666667,0.5182291666666666,192.0,-325.74,easy
2695,5.170138888888889,0.6458333333333334,19.2,49.04,easy
2696,5.059259259259259,0.6311111111111111,16.875,70.43,easy
2697,4.310160427807487,0.7272727272727273,15.583333333333334,78.08,easy
2698,5.373271889400922,0.5783410138248848,24.11111111111111,45.59,easy
2699,5.027777777777778,0.5694444444444444,16.363636363636363,59.74,easy
2700,5.086956521739131,0.6708074534161491,16.1,61.87,easy
2701,4.821086261980831,0.6613418530351438,17.38888888888889,68.7,easy
2702,5.022388059701493,0.7052238805970149,17.866666666666667,65.86,easy
2703,5.197991391678623,0.509325681492109,19.914285714285715,48.74,easy
2704,4.660130718954249,0.5947712418300654,19.125,66.47,easy
2705,5.525089605734767,0.5824372759856631,20.666666666666668,48.84,easy
2706,4.608163265306122,0.5918367346938775,14.411764705882353,81.33,easy
2707,4.804828973843058,0.5935613682092555,13.805555555555555,73.68,easy
2708,4.578571428571428,0.6607142857142857,17.5,68.3,easy
2709,4.938534278959811,0.5981087470449172,18.391304347826086,59.53,easy
2710,4.521739130434782,0.8260869565217391,13.8,65.35,easy
2711,4.6947368421052635,0.6894736842105263,12.666666666666666,82.14,easy
2712,4.696666666666666,0.6833333333333333,15.789473684210526,78.99,easy
2713,5.863481228668942,0.5784982935153583,48.833333333333336,34.4,easy
2714,5.129411764705883,0.8235294117647058,12.142857142857142,54.42,easy
2715,5.010404624277457,0.522543352601156,16.634615384615383,62.48,easy
2716,4.390625,0.6640625,16.0,75.34,easy
2717,5.264550264550264,0.5767195767195767,21.0,47.62,easy
2718,5.1460084033613445,0.43067226890756305,9.616161616161616,67.25,easy
2719,4.766899766899767,0.5361305361305362,20.428571428571427,65.15,easy
2720,4.815126050420168,0.6638655462184874,19.833333333333332,55.88,easy
2721,4.918181818181818,0.7818181818181819,13.75,61.46,easy
2722,5.243047158403869,0.532043530834341,17.229166666666668,52.9,easy
2723,4.932584269662922,0.8426966292134831,12.714285714285714,70.53,easy
2724,4.867595818815331,0.6724738675958188,19.133333333333333,66.07,easy
2725,4.661016949152542,0.847457627118644,11.8,60.35,easy
2726,4.830388692579505,0.6537102473498233,17.6875,59.64,easy
2727,5.166189111747851,0.5587392550143266,23.266666666666666,44.37,easy
2728,4.608433734939759,0.6325301204819277,16.6,69.72,easy
2729,5.258780036968576,0.6155268022181146,15.027777777777779,63.29,easy
2730,5.10091743119266,0.6666666666666666,10.21875,66.23,easy
2731,4.838709677419355,0.7634408602150538,11.625,72.87,easy
2732,4.630872483221476,0.738255033557047,12.416666666666666,73.37,easy
2733,5.038759689922481,0.5943152454780362,19.35,58.21,easy
2734,4.85374149659864,0.6360544217687075,17.294117647058822,68.6,easy
2735,5.196911196911197,0.7065637065637066,8.931034482758621,68.97,easy
2736,5.712799167533819,0.5359001040582726,12.986486486486486,41.56,easy
2737,4.482919254658385,0.5388198757763976,20.774193548387096,73.51,easy
2738,5.232984293193717,0.6256544502617801,19.1,49.96,easy
2739,4.733333333333333,0.6851851851851852,16.875,69.01,easy
2740,5.125495376486129,0.31704095112285335,8.905882352941177,77.64,easy
2741,4.25098814229249,0.5434782608695652,18.071428571428573,85.73,easy
2742,4.743869209809264,0.6267029972752044,19.31578947368421,66.57,easy
2743,4.825708061002179,0.6078431372549019,20.863636363636363,58.11,easy
2744,4.739393939393939,0.5587878787878788,18.75,68.5,easy
2745,4.775862068965517,0.7931034482758621,16.571428571428573,65.05,easy
2746,4.661538461538462,0.6512820512820513,15.6,71.44,easy
2747,4.452449567723343,0.6340057636887608,20.41176470588235,66.67,easy
2748,4.865079365079365,0.7142857142857143,14.0,70.23,easy
2749,4.816265060240964,0.5963855421686747,17.473684210526315,68.6,easy
2750,4.9045226130653266,0.6457286432160804,22.11111111111111,53.44,easy
2751,5.180665610142631,0.5578446909667195,21.75862068965517,47.93,easy
2752,5.09765625,0.64453125,23.272727272727273,42.75,easy
2753,5.494845360824742,0.7268041237113402,21.555555555555557,35.0,easy
2754,4.878048780487805,0.7804878048780488,13.666666666666666,67.79,easy
2755,4.904109589041096,0.8767123287671232,12.166666666666666,70.13,easy
2756,5.302600472813239,0.6028368794326241,23.5,44.68,easy
2757,4.846153846153846,0.5503978779840849,26.0,60.08,easy
2758,5.241228070175438,0.631578947368421,16.285714285714285,60.75,easy
2759,4.806451612903226,0.7956989247311828,15.5,56.59,easy
2760,4.75,0.875,10.666666666666666,63.9,easy
2761,4.961325966850829,0.6850828729281768,16.454545454545453,51.38,easy
2762,4.815181518151816,0.6336633663366337,15.947368421052632,59.53,easy
2763,4.685572139303482,0.4388059701492537,25.125,61.7,easy
2764,4.810517529215359,0.4582637729549249,21.78181818181818,57.61,easy
2765,4.925925925925926,0.6851851851851852,16.615384615384617,60.14,easy
2766,4.60377358490566,0.5880503144654088,19.875,75.44,easy
2767,5.552238805970149,0.9253731343283582,11.166666666666666,54.73,easy
2768,4.497076023391813,0.7426900584795322,19.0,72.19,easy
2769,5.074306177260519,0.5111906893464637,19.25862068965517,60.55,easy
2770,4.518427518427519,0.5552825552825553,19.38095238095238,65.86,easy
2771,4.086206896551724,0.7241379310344828,11.6,86.03,easy
2772,5.293333333333333,0.6933333333333334,13.636363636363637,54.83,easy
2773,4.695035460992908,0.6217494089834515,15.107142857142858,69.82,easy
2774,4.928571428571429,0.6517857142857143,21.0,55.78,easy
2775,4.969283276450512,0.6075085324232082,17.235294117647058,60.14,easy
2776,5.016937669376694,0.5088075880758808,28.941176470588236,51.31,easy
2777,4.9951923076923075,0.6153846153846154,16.0,60.95,easy
2778,5.3283582089552235,0.6791044776119403,10.307692307692308,59.19,easy
2779,4.796875,0.628125,17.77777777777778,68.3,easy
2780,5.318627450980392,0.7303921568627451,18.545454545454547,48.54,easy
2781,5.082706766917293,0.6015037593984962,22.166666666666668,44.68,easy
2782,4.4868421052631575,0.8157894736842105,10.857142857142858,81.63,easy
2783,4.364130434782608,0.5344202898550725,21.23076923076923,73.71,easy
2784,4.809523809523809,0.4894795127353267,23.763157894736842,63.63,easy
2785,5.183161004431315,0.345642540620384,8.4625,76.72,easy
2786,5.134353741496598,0.36904761904761907,9.483870967741936,77.74,easy
2787,4.558510638297872,0.7287234042553191,17.09090909090909,75.74,easy
2788,4.622413793103449,0.5810344827586207,16.11111111111111,79.09,easy
2789,5.205357142857143,0.8214285714285714,12.444444444444445,64.0,easy
2790,4.775510204081633,0.7346938775510204,12.25,63.49,easy
2791,5.3493589743589745,0.7115384615384616,18.352941176470587,50.57,easy
2792,4.552631578947368,0.6374269005847953,13.153846153846153,83.05,easy
2793,4.443971631205674,0.5361702127659574,18.076923076923077,77.67,easy
2794,4.875,0.7613636363636364,17.6,66.17,easy
2795,4.884057971014493,0.7318840579710145,11.5,66.03,easy
2796,4.518518518518518,0.7901234567901234,13.5,68.1,easy
2797,4.493610223642173,0.5766773162939297,17.38888888888889,70.73,easy
2798,5.206412825651302,0.5470941883767535,17.821428571428573,52.19,easy
2799,4.570093457943925,0.7429906542056075,15.285714285714286,68.7,easy
2800,5.1658986175115205,0.6589861751152074,18.083333333333332,49.55,easy
2801,4.915094339622642,0.7924528301886793,13.25,70.63,easy
2802,5.297455968688846,0.6360078277886497,21.291666666666668,48.13,easy
2803,5.065573770491803,0.6311475409836066,19.263157894736842,66.78,easy
2804,4.754716981132075,0.6307277628032345,20.61111111111111,64.95,easy
2805,4.775862068965517,0.584051724137931,18.56,68.81,easy
2806,4.6191222570532915,0.5454545454545454,18.764705882352942,69.41,easy
2807,4.673010380622838,0.4930795847750865,24.083333333333332,56.79,easy
2808,4.858085808580858,0.6105610561056105,23.307692307692307,54.56,easy
2809,4.87012987012987,0.8571428571428571,11.0,72.97,easy
2810,4.680511182108626,0.645367412140575,19.5625,74.42,easy
2811,4.575757575757576,0.6253443526170799,21.352941176470587,64.14,easy
2812,5.1761904761904765,0.6238095238095238,7.5,79.16,easy
2813,5.556728232189974,0.6226912928759895,17.227272727272727,52.29,easy
2814,4.903811252268603,0.5952813067150635,16.696969696969695,62.58,easy
2815,5.681818181818182,0.9090909090909091,8.8,48.5,easy
2816,4.571428571428571,0.8775510204081632,9.8,80.62,easy
2817,5.076225045372051,0.6333938294010889,17.774193548387096,60.65,easy
2818,4.57345971563981,0.6587677725118484,17.583333333333332,58.72,easy
2819,4.809045226130653,0.5829145728643216,17.304347826086957,69.21,easy
2820,5.0625,0.7589285714285714,14.0,61.36,easy
2821,5.036144578313253,0.7188755020080321,19.153846153846153,57.2,easy
2822,4.682608695652174,0.7130434782608696,15.333333333333334,70.53,easy
2823,4.824175824175824,0.6813186813186813,19.5,67.38,easy
2824,5.231543624161074,0.5671140939597316,19.866666666666667,58.32,easy
2825,5.004901960784314,0.5604575163398693,20.4,57.81,easy
2826,4.9525222551928785,0.6439169139465876,17.736842105263158,59.84,easy
2827,4.619565217391305,0.6521739130434783,12.266666666666667,82.65,easy
2828,4.466666666666667,0.7833333333333333,17.142857142857142,64.44,easy
2829,5.301204819277109,0.8192771084337349,11.857142857142858,66.03,easy
2830,4.683651804670913,0.5796178343949044,21.40909090909091,56.29,easy
2831,5.0,0.6887755102040817,14.0,63.8,easy
2832,4.742478941034897,0.5222623345367028,21.307692307692307,58.01,easy
2833,4.823684210526316,0.5526315789473685,19.0,58.52,easy
2834,5.551724137931035,0.8045977011494253,13.384615384615385,73.78,easy
2835,4.741559953434225,0.519208381839348,22.605263157894736,63.73,easy
2836,5.5310077519379846,0.5988372093023255,18.428571428571427,50.57,easy
2837,4.580357142857143,0.7410714285714286,16.0,74.32,easy
2838,4.502958579881657,0.606508875739645,14.695652173913043,80.62,easy
2839,4.421221864951768,0.5434083601286174,17.771428571428572,77.77,easy
2840,4.89002557544757,0.6112531969309463,19.55,58.21,easy
2841,4.830188679245283,0.8301886792452831,13.25,62.38,easy
2842,4.595238095238095,0.6785714285714286,16.8,69.52,easy
2843,4.9719264278799615,0.5062923523717329,22.456521739130434,57.0,easy
2844,4.863636363636363,0.5397727272727273,23.783783783783782,53.95,easy
2845,5.169014084507042,0.7183098591549296,14.2,62.27,easy
2846,4.504424778761062,0.5512010113780025,14.648148148148149,81.53,easy
2847,4.377440347071584,0.6052060737527115,15.89655172413793,79.8,easy
2848,4.708074534161491,0.7142857142857143,16.1,59.64,easy
2849,4.6873315363881405,0.6415094339622641,15.458333333333334,68.6,easy
2850,4.733333333333333,0.75,13.333333333333334,71.14,easy
2851,4.855072463768116,0.6485507246376812,8.903225806451612,77.84,easy
2852,4.983009708737864,0.6237864077669902,17.166666666666668,60.95,easy
2853,4.865979381443299,0.7422680412371134,12.125,63.7,easy
2854,4.77972027972028,0.5944055944055944,20.428571428571427,64.44,easy
2855,4.469387755102041,0.8571428571428571,12.25,47.12,easy
2856,5.3478260869565215,0.6178489702517163,19.863636363636363,48.23,easy
2857,4.837769328263625,0.5209125475285171,18.348837209302324,68.7,easy
2858,5.134808853118712,0.5392354124748491,19.115384615384617,54.76,easy
2859,4.683229813664596,0.782608695652174,14.636363636363637,78.79,easy
2860,5.149532710280374,0.6292834890965732,20.0625,56.79,easy
2861,5.061855670103093,0.7525773195876289,12.125,80.62,easy
2862,4.813559322033898,0.8813559322033898,11.8,69.11,easy
2863,5.407643312101911,0.6528662420382165,17.444444444444443,41.8,easy
2864,5.0375,0.7125,15.0,62.58,easy
2865,5.187772925764192,0.5327510917030568,21.46875,49.04,easy
2866,5.18429003021148,0.6042296072507553,19.470588235294116,49.25,easy
2867,4.622047244094488,0.7874015748031497,11.545454545454545,74.29,easy
2868,5.101648351648351,0.6236263736263736,16.545454545454547,61.46,easy
2869,4.8697788697788695,0.6044226044226044,20.35,59.33,easy
2870,4.5625,0.8125,13.333333333333334,77.27,easy
2871,4.766844919786096,0.4203208556149733,10.74712643678161,76.22,easy
2872,4.769679300291545,0.6268221574344023,21.4375,63.73,easy
2873,5.058165548098434,0.6621923937360179,18.625,68.7,easy
2874,5.0423728813559325,0.6864406779661016,14.75,64.1,easy
2875,5.262437810945274,0.527363184079602,25.125,44.37,easy
2876,4.583333333333333,0.9583333333333334,8.0,65.05,easy
2877,4.652951699463327,0.6457960644007156,16.939393939393938,80.21,easy
2878,5.024390243902439,0.7134146341463414,16.4,59.23,easy
2879,5.108345534407028,0.5973645680819912,15.883720930232558,63.19,easy
2880,4.815085158150851,0.5754257907542579,21.076923076923077,65.96,easy
2881,5.165517241379311,0.7103448275862069,14.5,62.07,easy
2882,5.11,0.755,8.695652173913043,68.67,easy
2883,4.985915492957746,0.6408450704225352,21.846153846153847,56.18,easy
2884,5.070381231671554,0.4633431085043988,21.3125,65.56,easy
2885,5.1627565982404695,0.34017595307917886,9.884057971014492,76.32,easy
2886,4.952662721893491,0.727810650887574,14.083333333333334,62.88,easy
2887,5.002227171492205,0.6080178173719376,22.45,54.76,easy
2888,5.179775280898877,0.6853932584269663,19.071428571428573,48.94,easy
2889,4.694444444444445,0.7407407407407407,16.615384615384617,68.7,easy
2890,5.137254901960785,0.3315508021390374,7.901408450704225,70.29,easy
2891,4.401898734177215,0.5474683544303798,15.047619047619047,81.63,easy
2892,4.628899835796387,0.5632183908045977,21.0,74.42,easy
2893,4.605790645879733,0.5924276169265034,17.26923076923077,78.08,easy
2894,5.216666666666667,0.8833333333333333,12.0,51.48,easy
2895,4.743859649122807,0.6666666666666666,15.0,71.44,easy
2896,5.232558139534884,0.8023255813953488,14.333333333333334,58.32,easy
2897,4.887142857142857,0.5657142857142857,14.583333333333334,72.36,easy
2898,5.022950819672131,0.6360655737704918,17.941176470588236,67.79,easy
2899,4.895348837209302,0.7383720930232558,10.117647058823529,76.01,easy
2900,4.7365079365079366,0.5714285714285714,18.529411764705884,75.64,easy
2901,4.893939393939394,0.6136363636363636,17.217391304347824,60.04,easy
2902,5.0514018691588785,0.6915887850467289,17.833333333333332,50.06,easy
2903,5.205882352941177,0.8676470588235294,11.333333333333334,62.88,easy
2904,4.279245283018868,0.6377358490566037,20.384615384615383,72.6,easy
2905,4.787794729542302,0.5492371705963939,21.848484848484848,64.85,easy
2906,5.138339920948616,0.6877470355731226,15.8125,71.34,easy
2907,4.778846153846154,0.7644230769230769,14.857142857142858,70.84,easy
2908,5.405693950177936,0.6832740213523132,20.071428571428573,39.37,easy
2909,4.821548821548822,0.632996632996633,21.214285714285715,63.32,easy
2910,4.848837209302325,0.7015503875968992,18.428571428571427,66.67,easy
2911,4.962962962962963,0.6944444444444444,16.615384615384617,68.6,easy
2912,4.789595375722543,0.5514450867052023,20.11627906976744,67.18,easy
2913,4.8,0.6,20.58823529411765,56.29,easy
2914,4.895424836601308,0.7843137254901961,13.909090909090908,71.24,easy
2915,4.574074074074074,0.6481481481481481,18.0,77.27,easy
2916,5.0958408679927665,0.5877034358047016,24.043478260869566,60.04,easy
2917,5.22289156626506,0.5301204819277109,16.6,50.57,easy
2918,4.919354838709677,0.8225806451612904,12.4,59.33,easy
2919,5.244851258581236,0.5480549199084668,19.863636363636363,50.46,easy
2920,4.789156626506024,0.7710843373493976,13.833333333333334,80.11,easy
2921,4.694444444444445,0.6944444444444444,12.857142857142858,73.27,easy
2922,4.952830188679245,0.7169811320754716,13.25,62.17,easy
2923,5.178506375227687,0.581056466302368,21.115384615384617,56.79,easy
2924,4.9959758551307845,0.5291750503018109,24.85,52.12,easy
2925,5.022696929238985,0.3711615487316422,9.246913580246913,77.43,easy
2926,5.0421478060046185,0.4809468822170901,24.3943661971831,53.14,easy
2927,5.266802443991853,0.5234215885947047,20.458333333333332,48.84,easy
2928,5.246753246753247,0.6233766233766234,22.0,45.49,easy
2929,4.253333333333333,0.7133333333333334,16.666666666666668,75.24,easy
2930,4.385454545454546,0.6836363636363636,18.333333333333332,75.84,easy
2931,4.61344537815126,0.7815126050420168,13.222222222222221,79.7,easy
2932,4.639563106796117,0.4696601941747573,18.727272727272727,76.96,easy
2933,4.872222222222222,0.6,22.5,65.66,easy
2934,5.065420560747664,0.8130841121495327,13.375,61.97,easy
2935,4.914396887159533,0.6498054474708171,15.117647058823529,71.14,easy
2936,4.838283828382838,0.5759075907590759,20.2,66.57,easy
2937,4.770491803278689,0.6229508196721312,16.05263157894737,61.77,easy
2938,5.140151515151516,0.6590909090909091,16.5,52.39,easy
2939,4.688118811881188,0.7079207920792079,8.416666666666666,77.74,easy
2940,5.054347826086956,0.8478260869565217,11.5,73.37,easy
2941,4.624521072796935,0.7088122605363985,16.3125,77.98,easy
2942,5.010309278350515,0.7422680412371134,14.923076923076923,70.63,easy
2943,5.085381630012937,0.5420439844760673,24.93548387096774,53.85,easy
2944,4.5673076923076925,0.7307692307692307,11.555555555555555,73.47,easy
2945,5.125,0.7098214285714286,16.0,52.7,easy
2946,5.00625,0.6,18.285714285714285,68.81,easy
2947,5.285714285714286,0.6623376623376623,16.5,51.99,easy
2948,4.897175141242938,0.5446327683615819,21.071428571428573,57.81,easy
2949,4.543269230769231,0.6201923076923077,13.0,73.37,easy
2950,4.920265780730897,0.6744186046511628,25.083333333333332,61.09,easy
2951,5.101449275362318,0.782608695652174,11.5,62.68,easy
2952,4.684824902723736,0.6264591439688716,13.526315789473685,72.16,easy
2953,4.570446735395189,0.6735395189003437,16.166666666666668,70.02,easy
2954,4.871517027863777,0.5309597523219814,22.275862068965516,56.79,easy
2955,4.496124031007752,0.7984496124031008,11.727272727272727,80.72,easy
2956,5.0375375375375375,0.536036036036036,21.483870967741936,57.5,easy
2957,4.673100120627262,0.5138721351025332,19.738095238095237,75.84,easy
2958,5.158415841584159,0.7623762376237624,12.625,54.52,easy
2959,4.907239819004525,0.6199095022624435,12.628571428571428,73.47,easy
2960,4.896009673518742,0.5429262394195888,17.229166666666668,69.31,easy
2961,5.195121951219512,0.6518847006651884,14.548387096774194,61.67,easy
2962,4.546255506607929,0.5242290748898678,20.636363636363637,66.17,easy
2963,4.826086956521739,0.6565217391304348,12.777777777777779,65.52,easy
2964,5.0,0.7127659574468085,14.461538461538462,71.14,easy
2965,4.627906976744186,0.7395348837209302,12.647058823529411,74.79,easy
2966,5.158415841584159,0.6683168316831684,16.833333333333332,51.28,easy
2967,4.955145118733509,0.604221635883905,13.068965517241379,64.1,easy
2968,4.681159420289855,0.6811594202898551,13.8,79.5,easy
2969,4.910377358490566,0.6933962264150944,17.666666666666668,60.45,easy
2970,4.383177570093458,0.6962616822429907,19.454545454545453,73.1,easy
2971,4.651527016444793,0.4620203602192639,19.059701492537314,68.6,easy
2972,4.95850622406639,0.6763485477178424,17.214285714285715,68.1,easy
2973,4.2478991596638656,0.6680672268907563,17.0,76.76,easy
2974,4.7832393231265105,0.49637389202256244,23.41509433962264,63.73,easy
2975,4.688461538461539,0.6653846153846154,17.333333333333332,69.62,easy
2976,4.413636363636364,0.5568181818181818,23.157894736842106,70.67,easy
2977,4.708333333333333,1.0,8.0,65.05,easy
2978,5.584905660377358,0.7641509433962265,15.142857142857142,41.7,easy
2979,5.0125,0.71875,16.0,59.84,easy
2980,5.04406779661017,0.7423728813559322,8.93939393939394,68.87,easy
2981,5.1236673773987205,0.6332622601279317,19.541666666666668,58.42,easy
2982,5.275862068965517,0.8275862068965517,14.5,59.98,easy
2983,5.276363636363636,0.58,17.1875,53.1,easy
2984,4.865853658536586,0.6890243902439024,16.4,67.69,easy
2985,4.96652719665272,0.7280334728033473,14.058823529411764,72.36,easy
2986,5.031325301204819,0.5831325301204819,23.055555555555557,53.75,easy
2987,4.86128364389234,0.567287784679089,23.0,63.93,easy
2988,4.7730263157894735,0.6118421052631579,17.88235294117647,68.3,easy
2989,5.044025157232705,0.6289308176100629,15.9,59.84,easy
2990,4.62037037037037,0.7083333333333334,12.705882352941176,82.34,easy
2991,4.644897959183673,0.5326530612244897,24.5,62.31,easy
2992,5.059210526315789,0.6469298245614035,15.724137931034482,61.56,easy
2993,4.770935960591133,0.6206896551724138,16.24,71.34,easy
2994,4.981543624161074,0.511744966442953,25.91304347826087,51.21,easy
2995,4.641025641025641,0.7692307692307693,13.0,71.55,easy
2996,4.668016194331984,0.6356275303643725,17.642857142857142,67.79,easy
2997,4.953488372093023,0.8488372093023255,12.285714285714286,71.14,easy
2998,4.605357142857143,0.5553571428571429,18.666666666666668,77.98,easy
2999,4.951219512195122,0.6411149825783972,16.88235294117647,60.55,easy
3000,4.56786703601108,0.5817174515235457,15.695652173913043,79.5,easy
3001,5.0056022408963585,0.5826330532212886,17.0,52.49,easy
3002,4.9523809523809526,0.8888888888888888,15.75,58.92,easy
3003,5.459183673469388,0.8163265306122449,12.25,55.03,easy
3004,4.9523809523809526,0.6613756613756614,21.0,52.63,easy
3005,4.429718875502008,0.6184738955823293,19.153846153846153,75.84,easy
3006,4.775,0.75,7.2727272727272725,77.64,easy
3007,5.182495344506518,0.5865921787709497,16.78125,61.77,easy
3008,5.018237082066869,0.6048632218844985,20.5625,56.18,easy
3009,4.760683760683761,0.6965811965811965,14.625,66.88,easy
3010,5.437837837837838,0.7513513513513513,13.214285714285714,55.95,easy
3011,4.81941309255079,0.5936794582392777,21.095238095238095,64.75,easy
3012,4.756983240223463,0.6508379888268156,17.047619047619047,60.95,easy
3013,4.951492537313433,0.7014925373134329,17.866666666666667,60.65,easy
3014,4.867469879518072,0.6305220883534136,20.75,46.3,easy
3015,4.954545454545454,0.6534090909090909,19.555555555555557,61.16,easy
3016,4.840972871842844,0.48269410664172124,26.073170731707318,53.04,easy
3017,4.6345029239766085,0.6403508771929824,15.545454545454545,71.04,easy
3018,5.04424778761062,0.8584070796460177,16.142857142857142,60.95,easy
3019,5.2274247491638794,0.68561872909699,17.58823529411765,61.06,easy
3020,5.066055045871559,0.6110091743119266,20.96153846153846,56.89,easy
3021,5.0152542372881355,0.6033898305084746,15.526315789473685,70.94,easy
3022,5.24484052532833,0.49906191369606,26.0,52.43,easy
3023,4.533333333333333,0.8888888888888888,15.0,43.74,easy
3024,4.934324659231723,0.3420074349442379,10.215189873417721,84.07,easy
3025,5.746478873239437,0.8309859154929577,35.5,0.43,easy
3026,5.1107078039927405,0.5807622504537205,18.366666666666667,60.85,easy
3027,4.7073170731707314,0.6747967479674797,16.4,70.63,easy
3028,4.910891089108911,0.7524752475247525,7.214285714285714,69.79,easy
3029,4.3544303797468356,0.8227848101265823,19.75,49.32,easy
3030,5.043130990415335,0.5223642172523961,22.357142857142858,54.76,easy
3031,5.021786492374727,0.599128540305011,21.857142857142858,47.32,easy
3032,4.6923076923076925,0.8,13.0,67.38,easy
3033,4.637130801687764,0.7510548523206751,14.8125,71.24,easy
3034,4.895408163265306,0.5510204081632653,16.333333333333332,62.07,easy
3035,4.826589595375722,0.653179190751445,10.8125,70.94,easy
3036,4.397350993377484,0.695364238410596,15.1,69.31,easy
3037,4.2,0.46119402985074626,20.303030303030305,75.64,easy
3038,5.141361256544503,0.7172774869109948,11.235294117647058,63.9,easy
3039,4.6820580474934035,0.5,22.96969696969697,64.44,easy
3040,4.878598247809762,0.5481852315394243,20.487179487179485,57.61,easy
3041,4.871934604904633,0.6294277929155313,22.9375,55.17,easy
3042,4.884057971014493,0.8115942028985508,11.5,71.14,easy
3043,5.149425287356322,0.6513409961685823,16.3125,52.6,easy
3044,4.831325301204819,0.7349397590361446,17.785714285714285,67.59,easy
3045,5.228682170542636,0.6317829457364341,17.2,51.38,easy
3046,4.754189944134078,0.7541899441340782,17.9,65.76,easy
3047,4.741973840665874,0.30023781212841855,11.520547945205479,76.82,easy
3048,4.835197174808711,0.4002354326074161,12.774436090225564,73.68,easy
3049,5.324324324324325,0.6790540540540541,18.5,63.29,easy
3050,5.172248803827751,0.569377990430622,19.904761904761905,57.81,easy
3051,4.8791208791208796,0.6923076923076923,15.166666666666666,65.56,easy
3052,4.734430923407301,0.5332856120257695,20.246376811594203,66.98,easy
3053,4.802752293577981,0.6192660550458715,20.27906976744186,67.49,easy
3054,4.786585365853658,0.5762195121951219,23.428571428571427,52.23,easy
3055,5.0246913580246915,0.7037037037037037,12.0,65.12,easy
3056,4.4068669527896995,0.49699570815450644,16.180555555555557,80.31,easy
3057,4.9298245614035086,0.518341307814992,19.59375,65.76,easy
3058,4.97071129707113,0.7112970711297071,18.384615384615383,58.01,easy
3059,4.400749063670412,0.6404494382022472,16.6875,77.67,easy
3060,5.174050632911392,0.6487341772151899,17.555555555555557,59.94,easy
3061,4.840989399293286,0.519434628975265,21.76923076923077,65.86,easy
